TO_length_in_sec,TO_OMC_Duration,Calls Count,Connection Made Calls,Dial Attempt Calls,timezone,season_status,season_month,lgs_sentiment_style,lgs_agent_gender,is_decision_maker,ready_for_customers,forbidden_industry,ready_to_transfer,lgs_call_not_transferred,customer_sentiment_lgs,customer_language,customer_knows_marketing,customer_availability,who_said_hello_first_lgs,customer_marketing_experience,technical_quality_score,technical_quality_issues,customer_talk_percentage,agent_talk_percentage,talk_ratio_classification,total_discovery_questions,goal1_questions,goal2_questions,goal3_questions,discovery_quality,advanced_discovery_used,total_buying_signals,total_resistance_signals,signal_ratio,customer_sentiment_omc,omc_agent_sentiment_style,omc_who_said_hello_first,time_to_reason_seconds,business_type_mentioned,location_mentioned,within_45_seconds,call_structure_framed,call_structure_clarity,total_objections,objections_acknowledged,objections_rebutted,acknowledgement_rate,price_mentions_final_2min,timeline_mentions_final_2min,contract_mentions_final_2min,price_timeline_contract_before_dropoff,roi_calculation_presented,average_monologue_length,longest_monologue_length,extended_monologues_count,short_monologues,medium_monologues,long_monologues,very_long_monologues,total_interruptions,interruption_rate,interruption_pattern,conversation_balance,script_adherence,stages_skipped,stages_out_of_order,premature_closing_attempt,name_used_first_minute,name_usage_count,rapport_elements_count,tone_assessment,personal_greeting,common_ground_established,sentiment_progression,sentiment_opening,sentiment_early_middle,sentiment_late_middle,sentiment_closing,notable_sentiment_shifts,customer_frustrations,empathy_responses,empathy_response_rate,total_call_duration,disconnect_stage,hang_up_initiated_by,time_in_final_stage,commitment_type,commitment_clarity,assumptive_language_used,full_sale_closed,payment_info_collected,followup_scheduled,call_result_tag,primary_disconnect_reason
209.0,1129,1.0,0,0.0,0,1,1,1,0,6,6,4,5,175,2,0,2,1,1,4,4.4,36,51.79,48.21,2,8.0,8.0,0.0,0.0,1,0,5.0,1.0,143,6,0,0,14.0,0,1,2,1,170,1.0,1.0,1.0,100.0,1.0,1.0,0,2.0,0,7.7,40.0,13.0,6.0,8.0,8.0,5.0,0.0,0.0,3,0,1,413,552,0,1,2.0,4,7,1,0,3,8,23,56,57,903,0,0.0,0.0,903.0,113,0,61.0,35,0,1,0,0,1,8,130
105.0,485,2.0,0,1.0,0,1,1,3,1,6,3,4,1,175,2,0,2,1,0,2,3.2,42,36.2,63.8,0,11.0,7.0,4.0,0.0,1,22,4.0,2.0,130,2,0,0,35.0,1,1,2,1,1084,2.0,2.0,2.0,100.0,1.0,1.0,0,2.0,1,5.6,15.0,10.0,10.0,5.0,10.0,5.0,0.0,0.0,3,0,1,433,65,0,1,3.0,5,18,1,1,2,8,40,5,10,974,37,2.0,100.0,2677.0,19,58,37.0,47,2,1,0,0,0,1,460
142.0,215,3.0,0,2.0,0,1,1,11,1,6,2,4,1,175,13,0,2,1,0,4,4.4,21,49.58,50.42,2,27.0,12.0,3.0,12.0,1,0,24.0,0.0,92,14,0,0,15.0,1,0,0,0,75,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,1,6.0,14.0,6.0,20.0,20.0,15.0,5.0,3.0,0.12,1,0,1,433,397,1,1,4.0,3,7,1,0,11,8,23,25,6,30,0,0.0,0.0,1471.0,19,0,101.0,47,2,1,0,0,0,1,360
187.0,883,1.0,0,0.0,0,0,1,3,1,3,2,4,1,61,10,0,0,1,1,2,4.4,34,33.9,66.1,0,8.0,6.0,2.0,0.0,1,22,1.0,6.0,82,25,0,0,4.0,1,0,0,0,1546,5.0,3.0,3.0,60.0,0.0,0.0,0,0.0,0,1.6,7.0,1.0,36.0,2.0,1.0,0.0,0.0,0.0,3,0,1,316,552,0,1,2.0,3,7,1,0,11,8,23,63,68,1548,2,0.0,0.0,651.0,102,0,106.0,47,2,0,0,0,0,3,245
166.0,379,1.0,0,0.0,3,1,1,3,0,6,6,4,5,175,10,0,2,1,0,4,2.8,47,45.0,55.0,2,15.0,8.0,4.0,3.0,1,22,2.0,7.0,104,25,0,0,20.0,1,1,2,1,1488,6.0,5.0,6.0,83.0,7.0,4.0,0,11.0,1,10.0,100.0,10.0,17.0,18.0,10.0,10.0,3.0,0.0,1,0,1,433,552,0,1,2.0,3,7,1,0,1,8,23,63,18,939,57,5.0,83.0,1530.0,19,9,185.0,47,2,1,0,0,0,1,200
162.0,814,1.0,0,0.0,1,1,1,11,1,6,2,4,1,175,16,0,0,1,0,2,3.4,10,40.0,60.0,2,1.0,1.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,30.0,1,1,2,1,1233,1.0,1.0,1.0,100.0,0.0,0.0,0,0.0,0,4.0,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,0,4,312,552,0,1,2.0,4,7,1,0,11,26,50,52,68,2545,10,0.0,0.0,57.0,32,75,7.0,47,2,0,0,0,0,2,460
172.0,114,2.0,1,0.0,0,0,1,3,1,6,6,4,5,175,2,0,2,1,0,2,4.4,36,33.33,66.67,0,2.0,2.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,8.0,0,1,2,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.7,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,3,0,4,299,552,1,1,1.0,3,7,1,0,11,8,23,38,24,2545,0,0.0,0.0,122.0,32,0,37.0,47,2,0,0,0,0,2,2
101.0,841,4.0,0,3.0,1,3,1,17,3,6,1,4,5,175,13,0,2,1,1,7,5.0,67,41.4,58.6,2,0.0,0.0,0.0,0.0,7,0,0.0,3.0,3,25,6,0,15.0,1,0,2,0,1552,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,11.33,25.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3,4,4,206,552,0,1,1.0,3,7,1,0,1,26,44,38,45,1139,46,0.0,0.0,60.0,58,9,60.0,47,2,0,0,0,0,6,245
167.0,614,1.0,0,0.0,0,1,1,3,1,6,2,4,1,175,16,0,2,1,0,5,4.2,36,50.0,50.0,2,6.0,4.0,2.0,0.0,1,19,3.0,3.0,118,25,0,2,10.0,1,1,2,0,1552,3.0,0.0,3.0,0.0,0.0,0.0,0,0.0,1,2.0,5.0,0.0,19.0,6.0,0.0,0.0,6.0,1.0,1,3,1,384,190,0,1,3.0,3,7,1,0,1,8,55,61,62,1887,0,0.0,0.0,370.0,77,9,91.0,47,2,0,0,0,0,5,245
134.0,370,1.0,0,0.0,4,1,1,3,1,6,6,4,5,175,2,0,2,1,0,11,5.0,67,50.0,50.0,2,2.0,2.0,0.0,0.0,7,0,0.0,1.0,1,25,0,0,31.0,1,1,2,1,833,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,12.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,3,3,4,293,190,0,1,3.0,3,7,1,0,1,26,19,70,83,1128,10,0.0,0.0,203.0,27,9,65.0,47,2,0,0,0,0,9,245
218.0,114,2.0,1,0.0,0,1,1,3,0,6,6,4,1,175,10,0,2,1,0,14,4.4,22,37.5,62.5,0,2.0,2.0,0.0,0.0,7,0,0.0,2.0,2,25,0,0,9.0,0,1,2,0,1546,2.0,1.0,0.0,50.0,0.0,0.0,0,0.0,0,3.8,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3,0,4,299,552,1,1,1.0,3,7,1,0,1,26,50,52,62,2232,31,1.0,50.0,122.0,32,0,39.0,47,2,0,0,0,0,2,245
216.0,658,1.0,0,0.0,1,3,1,3,0,6,8,4,5,175,10,0,2,1,0,4,5.0,67,40.54,59.46,2,7.0,6.0,1.0,0.0,1,0,6.0,2.0,157,25,0,2,16.0,1,1,2,1,817,2.0,1.0,2.0,50.0,0.0,0.0,0,2.0,0,2.86,7.0,4.0,11.0,6.0,4.0,0.0,1.0,0.15,2,4,1,376,552,1,1,4.0,4,15,1,1,1,8,22,24,22,383,46,0.0,0.0,411.0,114,9,53.0,47,2,0,0,0,0,3,432
112.0,1122,2.0,0,1.0,0,0,1,3,1,6,3,4,1,175,10,0,2,1,0,4,5.0,67,46.43,53.57,2,2.0,1.0,1.0,0.0,7,22,6.0,6.0,161,25,0,0,29.0,1,1,2,1,694,3.0,1.0,0.0,33.33,0.0,2.0,0,2.0,1,16.67,149.0,8.0,16.0,7.0,2.0,6.0,0.0,0.0,3,0,1,102,552,0,1,4.0,4,7,1,0,2,26,19,25,24,1185,46,0.0,0.0,837.0,144,0,548.0,14,1,0,0,0,0,12,130
177.0,520,1.0,0,0.0,1,2,1,11,1,6,6,4,1,175,16,0,2,1,0,5,4.2,20,47.06,52.94,2,3.0,2.0,1.0,0.0,7,0,4.0,2.0,130,25,0,0,30.0,1,1,2,0,1546,1.0,1.0,0.0,100.0,1.0,0.0,0,1.0,0,7.55,30.0,5.0,3.0,2.0,3.0,1.0,2.0,0.41,1,0,1,293,552,0,1,6.0,4,7,1,0,1,8,58,70,68,2236,37,1.0,50.0,292.0,114,0,20.0,47,2,0,0,0,0,5,245
163.0,1087,1.0,0,0.0,0,1,1,3,0,6,6,4,5,175,2,0,2,2,0,15,2.4,7,50.0,50.0,2,5.0,4.0,1.0,0.0,1,22,6.0,5.0,160,25,0,0,8.0,1,1,2,0,1546,4.0,4.0,4.0,100.0,3.0,6.0,2,11.0,1,3.9,14.0,9.0,14.0,4.0,8.0,2.0,3.0,0.29,1,3,1,416,552,0,1,6.0,5,15,1,0,2,8,23,56,68,2377,10,0.0,0.0,924.0,10,22,176.0,33,0,1,0,0,1,8,130
124.0,993,3.0,0,2.0,1,1,1,3,0,6,2,4,5,175,10,0,2,1,0,4,3.8,2,0.0,100.0,0,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,23,2,0,20.0,1,1,2,1,1084,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,80.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,4,299,110,0,1,3.0,4,7,1,0,10,22,50,52,54,1785,0,0.0,0.0,80.0,32,9,35.0,47,2,0,0,0,0,2,460
106.0,510,1.0,0,0.0,0,1,1,3,0,6,6,4,1,175,2,0,2,1,0,4,5.0,67,45.83,54.17,2,3.0,2.0,1.0,0.0,1,22,1.0,1.0,77,25,0,0,11.0,1,0,0,1,131,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,3.85,10.0,4.0,6.0,3.0,4.0,0.0,0.0,0.0,3,0,1,116,552,0,1,4.0,1,7,1,0,1,8,55,70,62,2305,10,0.0,0.0,285.0,114,0,57.0,19,1,0,0,0,0,3,245
153.0,491,1.0,0,0.0,4,1,1,3,0,6,6,4,5,175,16,0,2,1,0,5,5.0,67,23.28,76.71,0,2.0,1.0,1.0,0.0,7,0,4.0,1.0,129,6,0,0,20.0,1,1,2,1,182,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.8,15.0,5.0,7.0,3.0,2.0,1.0,1.0,0.22,2,0,1,293,552,0,1,4.0,4,7,1,0,2,8,53,25,24,157,10,0.0,0.0,270.0,114,9,115.0,47,2,0,0,0,0,3,353
181.0,464,1.0,0,0.0,4,1,1,3,1,3,6,4,5,175,2,0,2,1,1,4,5.0,67,42.4,51.5,2,9.0,7.0,2.0,0.0,1,22,2.0,4.0,101,25,0,0,11.0,1,1,2,1,1244,1.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0,2.65,6.0,1.0,9.0,7.0,1.0,0.0,1.0,0.24,2,3,1,122,552,0,1,1.0,4,18,1,0,1,8,19,70,83,249,52,0.0,0.0,180.0,32,58,147.0,47,2,0,0,0,0,2,245
202.0,352,1.0,0,0.0,0,1,1,3,0,6,3,4,1,175,10,0,2,1,0,14,4.4,21,49.2,50.8,2,21.0,14.0,4.0,3.0,1,22,4.0,3.0,131,14,0,0,20.0,1,1,0,1,300,3.0,3.0,2.0,100.0,2.0,3.0,0,5.0,1,3.75,21.0,23.0,25.0,16.0,19.0,4.0,3.0,0.09,1,0,2,433,552,1,1,4.0,4,7,1,0,2,8,58,25,62,1526,46,3.0,100.0,1935.0,19,20,1140.0,17,0,1,0,0,1,8,130
155.0,321,1.0,0,0.0,1,1,1,3,0,6,8,4,5,0,2,0,2,1,1,1,5.0,67,41.67,58.33,2,2.0,2.0,0.0,0.0,7,0,1.0,0.0,76,6,2,0,29.0,0,0,0,1,1507,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,6.0,1.0,3.0,2.0,1.0,0.0,1.0,0.33,2,3,4,299,552,0,1,1.0,4,7,1,0,11,23,49,51,57,2545,0,0.0,0.0,181.0,32,0,56.0,47,2,0,0,0,0,2,2
147.0,729,1.0,0,0.0,0,1,1,3,1,6,8,4,5,0,10,0,2,1,0,4,3.6,40,18.75,81.25,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,15.0,1,1,2,1,1084,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.3,3.0,0.0,11.0,0.0,0.0,0.0,1.0,1.25,1,0,1,78,552,0,1,4.0,4,7,1,0,11,8,23,25,24,1720,0,0.0,0.0,48.0,32,35,13.0,47,2,0,0,0,0,2,353
168.0,858,1.0,0,0.0,0,1,1,3,0,6,3,4,1,175,15,0,2,2,0,3,5.0,67,26.3,73.7,0,2.0,1.0,1.0,0.0,7,0,0.0,2.0,2,25,0,0,4.0,1,0,2,0,1546,2.0,1.0,1.0,50.0,0.0,0.0,0,0.0,0,1.07,2.0,0.0,14.0,0.0,0.0,0.0,1.0,2.3,1,0,4,303,190,1,1,3.0,3,7,1,0,1,26,50,52,18,2259,37,0.0,0.0,62.0,32,0,9.0,47,2,0,0,0,0,2,245
145.0,999,1.0,0,0.0,5,0,1,3,3,6,6,4,5,0,16,0,2,1,0,7,4.6,67,43.48,56.52,2,2.0,2.0,0.0,0.0,7,0,1.0,0.0,76,14,0,0,6.0,1,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.36,9.0,0.0,12.0,1.0,0.0,0.0,1.0,0.74,2,0,1,122,552,0,1,4.0,4,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,81.0,32,58,50.0,47,2,0,0,0,0,2,460
186.0,134,2.0,1,0.0,0,1,1,3,0,6,6,4,5,175,16,0,2,1,1,11,4.2,36,50.0,50.0,2,3.0,3.0,2.0,0.0,1,22,0.0,2.0,2,25,0,0,21.0,1,1,2,1,229,2.0,0.0,0.0,0.0,2.0,0.0,0,2.0,0,4.67,10.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3,4,1,139,552,0,1,6.0,4,7,1,0,1,8,68,70,62,1851,10,0.0,0.0,126.0,114,0,16.0,47,2,0,0,0,0,9,245
193.0,676,1.0,0,0.0,1,1,1,3,3,6,8,4,1,175,10,0,2,1,0,4,5.0,67,42.86,57.14,2,0.0,0.0,0.0,0.0,7,0,0.0,1.0,1,25,6,0,5.0,1,0,2,0,1546,1.0,1.0,0.0,100.0,0.0,2.0,0,2.0,0,3.0,7.0,1.0,2.0,1.0,1.0,0.0,2.0,2.8,1,3,4,84,552,0,1,1.0,4,7,1,0,1,26,68,70,62,1507,10,1.0,100.0,43.0,58,9,43.0,47,2,0,0,0,0,6,393
212.0,1070,1.0,0,0.0,1,3,1,17,0,6,6,4,5,0,2,0,2,1,0,3,5.0,67,38.5,61.5,0,5.0,2.0,3.0,0.0,7,0,5.0,6.0,148,25,0,0,15.0,1,0,2,1,661,5.0,1.0,3.0,20.0,5.0,0.0,0,5.0,1,2.0,12.0,5.0,30.0,10.0,5.0,1.0,7.0,0.47,1,0,1,308,54,1,1,7.0,4,7,1,0,1,8,58,61,62,626,56,1.0,20.0,901.0,109,9,396.0,47,2,1,0,0,0,12,20
133.0,1075,2.0,1,0.0,1,1,1,1,0,3,8,4,5,175,13,0,4,1,0,14,5.0,67,50.0,50.0,2,6.0,4.0,2.0,0.0,1,0,1.0,6.0,82,25,11,0,15.0,1,1,2,0,1546,4.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0,5.0,16.0,6.0,5.0,1.0,4.0,2.0,0.0,0.0,3,3,1,367,161,0,1,2.0,4,7,1,0,1,26,23,22,18,341,46,0.0,0.0,906.0,114,9,146.0,47,2,0,0,0,0,3,245
267.0,797,2.0,1,0.0,1,0,1,3,0,6,6,4,1,175,10,0,2,1,1,2,5.0,67,50.0,50.0,2,8.0,5.0,3.0,0.0,1,22,3.0,2.0,117,25,0,0,32.0,1,1,2,1,815,2.0,2.0,1.0,100.0,0.0,0.0,0,0.0,0,2.69,7.0,5.0,15.0,3.0,5.0,0.0,1.0,0.11,2,3,1,368,439,0,1,2.0,4,18,1,0,2,8,53,22,83,842,10,1.0,100.0,400.0,39,9,58.0,47,2,0,0,0,0,3,245
88.0,412,1.0,0,0.0,4,1,1,11,1,6,3,4,5,175,10,0,2,1,0,14,4.2,36,49.5,50.5,2,16.0,15.0,1.0,0.0,1,0,28.0,6.0,95,25,0,0,3.0,1,0,0,0,95,5.0,2.0,4.0,40.0,3.0,2.0,0,5.0,1,4.0,12.0,2.0,25.0,15.0,8.0,2.0,7.0,0.19,1,3,1,433,552,1,1,3.0,5,7,1,0,1,8,23,5,68,153,56,2.0,40.0,2239.0,19,9,139.0,6,0,1,0,0,0,1,110
109.0,249,1.0,0,0.0,1,1,1,3,0,6,6,4,1,146,2,0,2,1,0,11,3.0,47,44.44,55.56,2,2.0,1.0,1.0,0.0,7,0,1.0,4.0,80,25,2,0,19.0,1,1,2,1,307,4.0,4.0,1.0,100.0,0.0,0.0,4,4.0,0,3.9,11.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,3,3,1,219,552,0,1,1.0,4,7,1,0,2,25,68,70,62,1847,46,2.0,67.0,156.0,119,20,17.0,28,0,0,0,0,0,12,377
338.0,263,1.0,0,0.0,5,1,1,3,3,6,6,4,1,175,10,0,2,1,1,2,4.4,36,44.44,55.56,2,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,15.0,0,0,0,1,769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3,3,4,158,190,0,1,1.0,1,7,1,0,11,8,68,70,24,2545,0,0.0,0.0,162.0,32,22,13.0,47,2,0,0,0,0,2,353
151.0,935,2.0,0,1.0,5,0,1,3,0,6,6,4,1,175,13,0,2,1,0,4,3.6,51,45.9,54.1,2,8.0,4.0,4.0,0.0,1,0,2.0,1.0,98,14,0,0,40.0,1,1,2,0,1546,1.0,0.0,1.0,0.0,2.0,2.0,0,4.0,1,5.68,16.0,8.0,11.0,6.0,8.0,3.0,1.0,0.08,2,0,1,433,114,1,1,5.0,4,7,1,0,11,8,23,25,24,2545,10,0.0,0.0,726.0,19,9,90.0,47,2,1,0,0,0,1,460
104.0,927,1.0,0,0.0,5,3,1,3,0,6,8,4,5,175,10,0,2,1,0,4,5.0,67,28.0,72.0,0,11.0,4.0,7.0,0.0,1,22,0.0,0.0,0,14,2,0,25.0,1,1,2,1,680,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.6,4.0,0.0,70.0,10.0,0.0,0.0,15.0,1.26,0,0,1,419,552,0,1,1.0,4,15,1,0,11,8,23,25,24,2545,0,0.0,0.0,715.0,114,75,270.0,47,2,0,0,0,0,3,353
105.0,96,2.0,0,1.0,1,1,1,3,1,6,8,4,5,175,10,0,2,1,0,4,3.6,51,50.0,50.0,2,10.0,6.0,4.0,0.0,1,22,12.0,2.0,156,6,0,0,20.0,1,1,2,1,1084,1.0,1.0,1.0,100.0,0.0,7.0,0,7.0,1,5.0,15.0,19.0,25.0,20.0,10.0,9.0,6.0,0.3,1,4,1,308,552,0,1,2.0,3,7,1,0,3,8,23,56,57,405,0,1.0,100.0,1174.0,109,20,249.0,35,0,1,0,0,1,8,130
308.0,432,1.0,0,0.0,5,1,1,3,1,6,2,4,5,175,10,0,2,1,0,4,5.0,67,50.0,50.0,2,1.0,1.0,0.0,0.0,7,0,0.0,3.0,3,25,0,0,16.0,1,0,0,0,1546,3.0,1.0,1.0,33.0,0.0,0.0,0,0.0,0,3.6,10.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,3,3,1,316,190,1,1,3.0,3,7,1,0,1,8,58,63,68,1523,46,0.0,0.0,233.0,114,20,195.0,19,0,1,0,0,0,12,98
165.0,421,1.0,0,0.0,1,0,1,3,0,6,6,4,5,175,10,0,2,1,0,4,4.2,36,37.5,62.5,0,12.0,8.0,4.0,0.0,1,22,11.0,3.0,29,6,0,0,18.0,1,1,2,1,189,4.0,4.0,4.0,100.0,4.0,3.0,3,10.0,1,11.18,80.0,17.0,15.0,8.0,10.0,17.0,2.0,0.05,2,0,2,433,552,0,1,2.0,3,7,1,0,3,26,23,56,57,1180,37,2.0,100.0,2282.0,19,0,600.0,46,1,1,0,0,0,1,460
113.0,0,1.0,0,0.0,1,1,1,11,1,6,6,4,5,175,2,0,2,1,0,4,3.0,42,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0,23,10,6,0.0,0,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,13,201,0,0,0.0,0,6,0,0,10,22,50,52,54,1785,65,0.0,0.0,0.0,40,75,0.0,47,2,0,0,0,0,6,199
132.0,748,1.0,0,0.0,1,1,1,3,0,6,8,4,5,175,2,0,2,1,0,2,5.0,67,40.0,60.0,2,1.0,1.0,0.0,0.0,7,0,0.0,0.0,0,14,0,0,12.0,0,1,0,1,903,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3,3,4,122,552,0,1,3.0,3,7,1,0,11,8,68,70,83,2545,0,0.0,0.0,50.0,32,58,4.0,47,2,0,0,0,0,2,460
63.0,1022,3.0,0,2.0,1,1,1,3,3,0,2,4,1,175,2,0,2,1,0,12,2.6,42,50.0,50.0,2,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,14,0,5.0,1,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,4,83,552,0,1,2.0,0,11,1,0,11,8,50,52,54,2545,0,0.0,0.0,17.0,58,75,17.0,47,2,0,0,0,0,6,460
135.0,224,1.0,0,0.0,1,1,1,3,3,6,2,4,5,175,5,0,2,1,1,2,4.4,36,47.37,52.63,2,3.0,2.0,1.0,0.0,7,0,0.0,1.0,1,25,14,0,18.0,1,0,0,1,1080,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.7,8.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,3,3,1,299,552,0,1,2.0,1,7,1,0,1,8,68,70,68,1471,0,0.0,0.0,149.0,32,0,74.0,47,2,0,0,0,0,2,245
94.0,541,1.0,0,0.0,1,1,1,3,0,3,6,4,1,26,10,0,2,1,0,4,5.0,67,0.0,100.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0,14,6,0,15.0,0,0,0,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,4,8,190,0,1,2.0,0,11,0,0,1,8,68,70,18,9,65,0.0,0.0,31.0,57,9,31.0,47,2,0,0,0,0,6,353
116.0,322,1.0,0,0.0,1,1,1,3,1,6,6,4,5,175,2,0,2,1,0,14,3.8,2,45.0,55.0,2,4.0,1.0,3.0,0.0,1,22,1.0,1.0,77,14,0,0,15.0,0,1,0,1,783,1.0,1.0,0.0,100.0,0.0,0.0,0,0.0,0,4.0,8.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,3,3,1,299,552,0,1,3.0,1,7,1,0,11,8,23,70,24,2545,0,0.0,0.0,182.0,32,20,35.0,33,0,1,0,0,1,8,393
423.0,100,1.0,0,0.0,1,1,1,3,0,6,1,4,5,175,16,0,2,1,0,5,4.4,34,35.71,64.29,0,1.0,0.0,1.0,0.0,7,0,0.0,2.0,2,25,14,0,11.0,1,1,2,1,1215,2.0,1.0,2.0,50.0,0.0,0.0,0,0.0,0,3.0,6.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,3,0,4,111,190,0,1,4.0,4,7,1,0,1,26,68,70,62,1154,0,0.0,0.0,119.0,32,0,19.0,47,2,0,0,0,0,2,245
177.0,704,1.0,0,0.0,4,3,1,3,1,6,1,4,1,175,16,0,2,2,0,11,4.4,36,50.0,50.0,2,5.0,4.0,1.0,0.0,1,22,3.0,4.0,119,25,2,2,25.0,0,0,0,1,322,5.0,5.0,5.0,100.0,2.0,1.0,0,3.0,0,3.0,10.0,6.0,10.0,6.0,4.0,0.0,0.0,0.0,3,3,1,221,552,0,1,3.0,5,7,1,0,2,26,23,22,24,1898,37,0.0,0.0,456.0,104,20,109.0,19,0,0,0,0,0,12,386
135.0,496,1.0,0,0.0,1,1,1,3,0,6,3,4,1,89,15,1,2,2,0,14,4.4,34,34.61,65.38,0,1.0,1.0,0.0,0.0,7,0,1.0,3.0,79,25,0,0,28.0,1,0,0,1,324,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.53,10.0,4.0,8.0,3.0,4.0,0.0,2.0,0.44,1,0,1,217,552,1,1,4.0,4,7,1,0,1,26,19,70,83,1449,10,0.0,0.0,273.0,32,9,90.0,47,2,1,0,0,0,2,416
136.0,214,2.0,0,1.0,1,3,1,3,3,6,6,4,5,175,10,0,2,1,0,14,5.0,67,42.11,57.89,2,1.0,0.0,0.0,0.0,7,0,3.0,0.0,115,14,14,0,9.0,1,1,2,0,1546,0.0,0.0,0.0,0.0,5.0,0.0,0,5.0,0,5.7,32.0,1.0,8.0,2.0,0.0,1.0,2.0,0.82,1,0,1,221,552,0,1,5.0,3,7,1,0,11,8,68,70,24,2545,0,0.0,0.0,147.0,104,9,76.0,47,2,0,0,0,0,5,460
78.0,334,2.0,0,1.0,1,1,1,3,0,6,6,4,1,175,10,0,2,1,1,4,4.4,36,16.67,83.33,0,7.0,6.0,1.0,0.0,1,38,1.0,1.0,77,25,2,0,27.0,1,1,2,1,358,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.07,4.0,0.0,54.0,1.0,0.0,0.0,3.0,0.96,1,0,4,161,552,0,1,11.0,4,7,1,0,1,8,19,70,18,2080,10,0.0,0.0,187.0,0,9,17.0,47,2,0,0,0,0,0,393
168.0,132,1.0,0,0.0,1,1,1,3,0,2,2,5,0,175,16,0,0,1,0,3,5.0,67,36.99,63.01,0,11.0,7.0,4.0,0.0,1,22,3.0,2.0,117,2,0,0,18.0,1,0,0,1,374,2.0,2.0,1.0,100.0,4.0,3.0,0,7.0,1,7.0,72.0,3.0,20.0,10.0,5.0,3.0,1.0,0.05,2,0,2,429,552,0,1,2.0,4,7,1,0,2,8,19,25,24,2443,37,2.0,100.0,1253.0,144,58,184.0,47,2,0,0,0,0,5,460
98.0,842,1.0,0,0.0,1,1,1,3,0,6,6,4,1,175,2,0,2,1,0,2,5.0,67,17.95,82.05,0,8.0,5.0,0.0,3.0,7,0,6.0,0.0,155,6,0,0,37.0,1,1,2,1,1088,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,2.73,12.0,4.0,25.0,11.0,3.0,1.0,2.0,0.26,2,0,1,419,552,0,1,3.0,3,15,1,0,11,8,23,25,10,24,0,0.0,0.0,465.0,104,58,36.0,47,2,0,0,0,0,5,460
